job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,f,params_i,dd_model,runtime,nb_clades
25144546,NA,NA,NA,0.369,1e-4,70,0.5,2,CR,NA,NA
25144545,NA,NA,NA,0.369,1e-4,70,0.5,1,CR,NA,NA
25144554,NA,NA,NA,0.369,1e-4,72,0.5,2,CR,NA,NA
25144539,NA,NA,NA,0.369,1e-4,68,0.5,3,CR,NA,NA
25144552,NA,NA,NA,0.369,1e-4,71,0.5,4,CR,NA,NA
25144524,NA,NA,NA,0.369,1e-4,64,0.5,4,CR,NA,NA
25144540,NA,NA,NA,0.369,1e-4,68,0.5,4,CR,NA,NA
25144541,NA,NA,NA,0.369,1e-4,69,0.5,1,CR,NA,NA
25144553,NA,NA,NA,0.369,1e-4,72,0.5,1,CR,NA,NA
25144525,NA,NA,NA,0.369,1e-4,65,0.5,1,CR,NA,NA
25144542,NA,NA,NA,0.369,1e-4,69,0.5,2,CR,NA,NA
25144543,NA,NA,NA,0.369,1e-4,69,0.5,3,CR,NA,NA
25144558,NA,NA,NA,0.369,1e-4,73,0.5,2,CR,NA,NA
25144544,NA,NA,NA,0.369,1e-4,69,0.5,4,CR,NA,NA
25144526,NA,NA,NA,0.369,1e-4,65,0.5,2,CR,NA,NA
25144560,NA,NA,NA,0.369,1e-4,73,0.5,4,CR,NA,NA
25144559,NA,NA,NA,0.369,1e-4,73,0.5,3,CR,NA,NA
25144561,NA,NA,NA,0.369,1e-4,74,0.5,1,CR,NA,NA
25144565,NA,NA,NA,0.369,1e-4,75,0.5,1,CR,NA,NA
25144566,NA,NA,NA,0.369,1e-4,75,0.5,2,CR,NA,NA
25144564,NA,NA,NA,0.369,1e-4,74,0.5,4,CR,NA,NA
25144570,NA,NA,NA,0.369,1e-4,76,0.5,2,CR,NA,NA
25144573,NA,NA,NA,0.369,1e-4,77,0.5,1,CR,NA,NA
25144574,NA,NA,NA,0.369,1e-4,77,0.5,2,CR,NA,NA
25144562,NA,NA,NA,0.369,1e-4,74,0.5,2,CR,NA,NA
25144563,NA,NA,NA,0.369,1e-4,74,0.5,3,CR,NA,NA
25144568,NA,NA,NA,0.369,1e-4,75,0.5,4,CR,NA,NA
25144567,NA,NA,NA,0.369,1e-4,75,0.5,3,CR,NA,NA
25144569,NA,NA,NA,0.369,1e-4,76,0.5,1,CR,NA,NA
25144571,NA,NA,NA,0.369,1e-4,76,0.5,3,CR,NA,NA
25144572,NA,NA,NA,0.369,1e-4,76,0.5,4,CR,NA,NA
25144591,NA,NA,NA,0.369,1e-4,81,0.5,3,CR,NA,NA
25144602,NA,NA,NA,0.369,1e-4,84,0.5,2,CR,NA,NA
25144589,NA,NA,NA,0.369,1e-4,81,0.5,1,CR,NA,NA
25144592,NA,NA,NA,0.369,1e-4,81,0.5,4,CR,NA,NA
25144593,NA,NA,NA,0.369,1e-4,82,0.5,1,CR,NA,NA
25144601,NA,NA,NA,0.369,1e-4,84,0.5,1,CR,NA,NA
25144600,NA,NA,NA,0.369,1e-4,83,0.5,4,CR,NA,NA
25144590,NA,NA,NA,0.369,1e-4,81,0.5,2,CR,NA,NA
25144587,NA,NA,NA,0.369,1e-4,80,0.5,3,CR,NA,NA
25144588,NA,NA,NA,0.369,1e-4,80,0.5,4,CR,NA,NA
25144604,NA,NA,NA,0.369,1e-4,84,0.5,4,CR,NA,NA
25144603,NA,NA,NA,0.369,1e-4,84,0.5,3,CR,NA,NA
25144596,NA,NA,NA,0.369,1e-4,82,0.5,4,CR,NA,NA
25144597,NA,NA,NA,0.369,1e-4,83,0.5,1,CR,NA,NA
25144575,NA,NA,NA,0.369,1e-4,77,0.5,3,CR,NA,NA
25144598,NA,NA,NA,0.369,1e-4,83,0.5,2,CR,NA,NA
25144599,NA,NA,NA,0.369,1e-4,83,0.5,3,CR,NA,NA
25144576,NA,NA,NA,0.369,1e-4,77,0.5,4,CR,NA,NA
25144577,NA,NA,NA,0.369,1e-4,78,0.5,1,CR,NA,NA
25144595,NA,NA,NA,0.369,1e-4,82,0.5,3,CR,NA,NA
25144594,NA,NA,NA,0.369,1e-4,82,0.5,2,CR,NA,NA
25144579,NA,NA,NA,0.369,1e-4,78,0.5,3,CR,NA,NA
25144578,NA,NA,NA,0.369,1e-4,78,0.5,2,CR,NA,NA
25144584,NA,NA,NA,0.369,1e-4,79,0.5,4,CR,NA,NA
25144585,NA,NA,NA,0.369,1e-4,80,0.5,1,CR,NA,NA
25144580,NA,NA,NA,0.369,1e-4,78,0.5,4,CR,NA,NA
25144583,NA,NA,NA,0.369,1e-4,79,0.5,3,CR,NA,NA
25144586,NA,NA,NA,0.369,1e-4,80,0.5,2,CR,NA,NA
25144617,NA,NA,NA,0.369,1e-4,88,0.5,1,CR,NA,NA
25144581,NA,NA,NA,0.369,1e-4,79,0.5,1,CR,NA,NA
25144582,NA,NA,NA,0.369,1e-4,79,0.5,2,CR,NA,NA
25144615,NA,NA,NA,0.369,1e-4,87,0.5,3,CR,NA,NA
25144527,NA,NA,NA,0.369,1e-4,65,0.5,3,CR,NA,NA
25144625,NA,NA,NA,0.369,1e-4,90,0.5,1,CR,NA,NA
25144624,NA,NA,NA,0.369,1e-4,89,0.5,4,CR,NA,NA
25144618,NA,NA,NA,0.369,1e-4,88,0.5,2,CR,NA,NA
25144607,NA,NA,NA,0.369,1e-4,85,0.5,3,CR,NA,NA
25144613,NA,NA,NA,0.369,1e-4,87,0.5,1,CR,NA,NA
25144614,NA,NA,NA,0.369,1e-4,87,0.5,2,CR,NA,NA
25144612,NA,NA,NA,0.369,1e-4,86,0.5,4,CR,NA,NA
25144610,NA,NA,NA,0.369,1e-4,86,0.5,2,CR,NA,NA
25144611,NA,NA,NA,0.369,1e-4,86,0.5,3,CR,NA,NA
25144608,NA,NA,NA,0.369,1e-4,85,0.5,4,CR,NA,NA
25144616,NA,NA,NA,0.369,1e-4,87,0.5,4,CR,NA,NA
25144606,NA,NA,NA,0.369,1e-4,85,0.5,2,CR,NA,NA
25144609,NA,NA,NA,0.369,1e-4,86,0.5,1,CR,NA,NA
25144605,NA,NA,NA,0.369,1e-4,85,0.5,1,CR,NA,NA
25144622,NA,NA,NA,0.369,1e-4,89,0.5,2,CR,NA,NA
25144621,NA,NA,NA,0.369,1e-4,89,0.5,1,CR,NA,NA
25144623,NA,NA,NA,0.369,1e-4,89,0.5,3,CR,NA,NA
25144619,NA,NA,NA,0.369,1e-4,88,0.5,3,CR,NA,NA
25144620,NA,NA,NA,0.369,1e-4,88,0.5,4,CR,NA,NA
25144629,NA,NA,NA,0.369,1e-4,91,0.5,1,CR,NA,NA
25144626,NA,NA,NA,0.369,1e-4,90,0.5,2,CR,NA,NA
25144627,NA,NA,NA,0.369,1e-4,90,0.5,3,CR,NA,NA
25144628,NA,NA,NA,0.369,1e-4,90,0.5,4,CR,NA,NA
25144657,NA,NA,NA,0.369,1e-4,98,0.5,1,CR,NA,NA
25144658,NA,NA,NA,0.369,1e-4,98,0.5,2,CR,NA,NA
25144655,NA,NA,NA,0.369,1e-4,97,0.5,3,CR,NA,NA
25144666,NA,NA,NA,0.369,1e-4,100,0.5,2,CR,NA,NA
25144665,NA,NA,NA,0.369,1e-4,100,0.5,1,CR,NA,NA
25144667,NA,NA,NA,0.369,1e-4,100,0.5,3,CR,NA,NA
25144664,NA,NA,NA,0.369,1e-4,99,0.5,4,CR,NA,NA
25144630,NA,NA,NA,0.369,1e-4,91,0.5,2,CR,NA,NA
25144654,NA,NA,NA,0.369,1e-4,97,0.5,2,CR,NA,NA
25144660,NA,NA,NA,0.369,1e-4,98,0.5,4,CR,NA,NA
25144659,NA,NA,NA,0.369,1e-4,98,0.5,3,CR,NA,NA
25144663,NA,NA,NA,0.369,1e-4,99,0.5,3,CR,NA,NA
25144668,NA,NA,NA,0.369,1e-4,100,0.5,4,CR,NA,NA
25144631,NA,NA,NA,0.369,1e-4,91,0.5,3,CR,NA,NA
25144632,NA,NA,NA,0.369,1e-4,91,0.5,4,CR,NA,NA
25144662,NA,NA,NA,0.369,1e-4,99,0.5,2,CR,NA,NA
25144661,NA,NA,NA,0.369,1e-4,99,0.5,1,CR,NA,NA
25144634,NA,NA,NA,0.369,1e-4,92,0.5,2,CR,NA,NA
25144633,NA,NA,NA,0.369,1e-4,92,0.5,1,CR,NA,NA
25144656,NA,NA,NA,0.369,1e-4,97,0.5,4,CR,NA,NA
25144635,NA,NA,NA,0.369,1e-4,92,0.5,3,CR,NA,NA
25144636,NA,NA,NA,0.369,1e-4,92,0.5,4,CR,NA,NA
25144637,NA,NA,NA,0.369,1e-4,93,0.5,1,CR,NA,NA
25144641,NA,NA,NA,0.369,1e-4,94,0.5,1,CR,NA,NA
25144638,NA,NA,NA,0.369,1e-4,93,0.5,2,CR,NA,NA
25144639,NA,NA,NA,0.369,1e-4,93,0.5,3,CR,NA,NA
25144644,NA,NA,NA,0.369,1e-4,94,0.5,4,CR,NA,NA
25144642,NA,NA,NA,0.369,1e-4,94,0.5,2,CR,NA,NA
25144643,NA,NA,NA,0.369,1e-4,94,0.5,3,CR,NA,NA
25144647,NA,NA,NA,0.369,1e-4,95,0.5,3,CR,NA,NA
25144649,NA,NA,NA,0.369,1e-4,96,0.5,1,CR,NA,NA
25144640,NA,NA,NA,0.369,1e-4,93,0.5,4,CR,NA,NA
25144651,NA,NA,NA,0.369,1e-4,96,0.5,3,CR,NA,NA
25144648,NA,NA,NA,0.369,1e-4,95,0.5,4,CR,NA,NA
25144650,NA,NA,NA,0.369,1e-4,96,0.5,2,CR,NA,NA
25144653,NA,NA,NA,0.369,1e-4,97,0.5,1,CR,NA,NA
25144652,NA,NA,NA,0.369,1e-4,96,0.5,4,CR,NA,NA
25144645,NA,NA,NA,0.369,1e-4,95,0.5,1,CR,NA,NA
25144646,NA,NA,NA,0.369,1e-4,95,0.5,2,CR,NA,NA
25145001,NA,NA,NA,0.369,0.001,1,0.5,2,CR,NA,NA
25145002,NA,NA,NA,0.369,0.001,1,0.5,3,CR,NA,NA
25145000,NA,NA,NA,0.369,0.001,1,0.5,1,CR,NA,NA
25145003,NA,NA,NA,0.369,0.001,1,0.5,4,CR,NA,NA
25145004,NA,NA,NA,0.369,0.001,2,0.5,1,CR,NA,NA
25145006,NA,NA,NA,0.369,0.001,2,0.5,3,CR,NA,NA
25145007,NA,NA,NA,0.369,0.001,2,0.5,4,CR,NA,NA
25145005,NA,NA,NA,0.369,0.001,2,0.5,2,CR,NA,NA
25145009,NA,NA,NA,0.369,0.001,3,0.5,2,CR,NA,NA
25145017,NA,NA,NA,0.369,0.001,5,0.5,2,CR,NA,NA
25145008,NA,NA,NA,0.369,0.001,3,0.5,1,CR,NA,NA
25145010,NA,NA,NA,0.369,0.001,3,0.5,3,CR,NA,NA
25145016,NA,NA,NA,0.369,0.001,5,0.5,1,CR,NA,NA
25145011,NA,NA,NA,0.369,0.001,3,0.5,4,CR,NA,NA
25145012,NA,NA,NA,0.369,0.001,4,0.5,1,CR,NA,NA
25145019,NA,NA,NA,0.369,0.001,5,0.5,4,CR,NA,NA
25145015,NA,NA,NA,0.369,0.001,4,0.5,4,CR,NA,NA
25145013,NA,NA,NA,0.369,0.001,4,0.5,2,CR,NA,NA
25145014,NA,NA,NA,0.369,0.001,4,0.5,3,CR,NA,NA
25145020,NA,NA,NA,0.369,0.001,6,0.5,1,CR,NA,NA
25145018,NA,NA,NA,0.369,0.001,5,0.5,3,CR,NA,NA
25145023,NA,NA,NA,0.369,0.001,6,0.5,4,CR,NA,NA
25145021,NA,NA,NA,0.369,0.001,6,0.5,2,CR,NA,NA
25145022,NA,NA,NA,0.369,0.001,6,0.5,3,CR,NA,NA
25145028,NA,NA,NA,0.369,0.001,8,0.5,1,CR,NA,NA
25145045,NA,NA,NA,0.369,0.001,12,0.5,2,CR,NA,NA
25145025,NA,NA,NA,0.369,0.001,7,0.5,2,CR,NA,NA
25145034,NA,NA,NA,0.369,0.001,9,0.5,3,CR,NA,NA
25145047,NA,NA,NA,0.369,0.001,12,0.5,4,CR,NA,NA
25145043,NA,NA,NA,0.369,0.001,11,0.5,4,CR,NA,NA
25145035,NA,NA,NA,0.369,0.001,9,0.5,4,CR,NA,NA
25145039,NA,NA,NA,0.369,0.001,10,0.5,4,CR,NA,NA
25145041,NA,NA,NA,0.369,0.001,11,0.5,2,CR,NA,NA
25145042,NA,NA,NA,0.369,0.001,11,0.5,3,CR,NA,NA
25145029,NA,NA,NA,0.369,0.001,8,0.5,2,CR,NA,NA
25145040,NA,NA,NA,0.369,0.001,11,0.5,1,CR,NA,NA
25145024,NA,NA,NA,0.369,0.001,7,0.5,1,CR,NA,NA
25145037,NA,NA,NA,0.369,0.001,10,0.5,2,CR,NA,NA
25145031,NA,NA,NA,0.369,0.001,8,0.5,4,CR,NA,NA
25145033,NA,NA,NA,0.369,0.001,9,0.5,2,CR,NA,NA
25145044,NA,NA,NA,0.369,0.001,12,0.5,1,CR,NA,NA
25145030,NA,NA,NA,0.369,0.001,8,0.5,3,CR,NA,NA
25145036,NA,NA,NA,0.369,0.001,10,0.5,1,CR,NA,NA
25145032,NA,NA,NA,0.369,0.001,9,0.5,1,CR,NA,NA
25145046,NA,NA,NA,0.369,0.001,12,0.5,3,CR,NA,NA
25145027,NA,NA,NA,0.369,0.001,7,0.5,4,CR,NA,NA
25145038,NA,NA,NA,0.369,0.001,10,0.5,3,CR,NA,NA
25145026,NA,NA,NA,0.369,0.001,7,0.5,3,CR,NA,NA
25145048,NA,NA,NA,0.369,0.001,13,0.5,1,CR,NA,NA
25145049,NA,NA,NA,0.369,0.001,13,0.5,2,CR,NA,NA
25145050,NA,NA,NA,0.369,0.001,13,0.5,3,CR,NA,NA
25145051,NA,NA,NA,0.369,0.001,13,0.5,4,CR,NA,NA
25145055,NA,NA,NA,0.369,0.001,14,0.5,4,CR,NA,NA
25145053,NA,NA,NA,0.369,0.001,14,0.5,2,CR,NA,NA
25145052,NA,NA,NA,0.369,0.001,14,0.5,1,CR,NA,NA
25145054,NA,NA,NA,0.369,0.001,14,0.5,3,CR,NA,NA
25145076,NA,NA,NA,0.369,0.001,20,0.5,1,CR,NA,NA
25145079,NA,NA,NA,0.369,0.001,20,0.5,4,CR,NA,NA
25145078,NA,NA,NA,0.369,0.001,20,0.5,3,CR,NA,NA
25145077,NA,NA,NA,0.369,0.001,20,0.5,2,CR,NA,NA
25145083,NA,NA,NA,0.369,0.001,21,0.5,4,CR,NA,NA
25145081,NA,NA,NA,0.369,0.001,21,0.5,2,CR,NA,NA
25145082,NA,NA,NA,0.369,0.001,21,0.5,3,CR,NA,NA
25145080,NA,NA,NA,0.369,0.001,21,0.5,1,CR,NA,NA
25145057,NA,NA,NA,0.369,0.001,15,0.5,2,CR,NA,NA
25145056,NA,NA,NA,0.369,0.001,15,0.5,1,CR,NA,NA
25145058,NA,NA,NA,0.369,0.001,15,0.5,3,CR,NA,NA
25145059,NA,NA,NA,0.369,0.001,15,0.5,4,CR,NA,NA
25145060,NA,NA,NA,0.369,0.001,16,0.5,1,CR,NA,NA
25145064,NA,NA,NA,0.369,0.001,17,0.5,1,CR,NA,NA
25145065,NA,NA,NA,0.369,0.001,17,0.5,2,CR,NA,NA
25145061,NA,NA,NA,0.369,0.001,16,0.5,2,CR,NA,NA
25145063,NA,NA,NA,0.369,0.001,16,0.5,4,CR,NA,NA
25145062,NA,NA,NA,0.369,0.001,16,0.5,3,CR,NA,NA
25145066,NA,NA,NA,0.369,0.001,17,0.5,3,CR,NA,NA
25145067,NA,NA,NA,0.369,0.001,17,0.5,4,CR,NA,NA
25145069,NA,NA,NA,0.369,0.001,18,0.5,2,CR,NA,NA
25145068,NA,NA,NA,0.369,0.001,18,0.5,1,CR,NA,NA
25145070,NA,NA,NA,0.369,0.001,18,0.5,3,CR,NA,NA
25145072,NA,NA,NA,0.369,0.001,19,0.5,1,CR,NA,NA
25145071,NA,NA,NA,0.369,0.001,18,0.5,4,CR,NA,NA
25145074,NA,NA,NA,0.369,0.001,19,0.5,3,CR,NA,NA
25145075,NA,NA,NA,0.369,0.001,19,0.5,4,CR,NA,NA
25145073,NA,NA,NA,0.369,0.001,19,0.5,2,CR,NA,NA
25145084,NA,NA,NA,0.369,0.001,22,0.5,1,CR,NA,NA
25145085,NA,NA,NA,0.369,0.001,22,0.5,2,CR,NA,NA
25145087,NA,NA,NA,0.369,0.001,22,0.5,4,CR,NA,NA
25145086,NA,NA,NA,0.369,0.001,22,0.5,3,CR,NA,NA
25145089,NA,NA,NA,0.369,0.001,23,0.5,2,CR,NA,NA
25145090,NA,NA,NA,0.369,0.001,23,0.5,3,CR,NA,NA
25145088,NA,NA,NA,0.369,0.001,23,0.5,1,CR,NA,NA
25145091,NA,NA,NA,0.369,0.001,23,0.5,4,CR,NA,NA
25145093,NA,NA,NA,0.369,0.001,24,0.5,2,CR,NA,NA
25145092,NA,NA,NA,0.369,0.001,24,0.5,1,CR,NA,NA
25145095,NA,NA,NA,0.369,0.001,24,0.5,4,CR,NA,NA
25145094,NA,NA,NA,0.369,0.001,24,0.5,3,CR,NA,NA
25145099,NA,NA,NA,0.369,0.001,25,0.5,4,CR,NA,NA
25145098,NA,NA,NA,0.369,0.001,25,0.5,3,CR,NA,NA
25145097,NA,NA,NA,0.369,0.001,25,0.5,2,CR,NA,NA
25145096,NA,NA,NA,0.369,0.001,25,0.5,1,CR,NA,NA
25145100,NA,NA,NA,0.369,0.001,26,0.5,1,CR,NA,NA
25145102,NA,NA,NA,0.369,0.001,26,0.5,3,CR,NA,NA
25145103,NA,NA,NA,0.369,0.001,26,0.5,4,CR,NA,NA
25145101,NA,NA,NA,0.369,0.001,26,0.5,2,CR,NA,NA
25145104,NA,NA,NA,0.369,0.001,27,0.5,1,CR,NA,NA
25145105,NA,NA,NA,0.369,0.001,27,0.5,2,CR,NA,NA
25145106,NA,NA,NA,0.369,0.001,27,0.5,3,CR,NA,NA
25145109,NA,NA,NA,0.369,0.001,28,0.5,2,CR,NA,NA
25145110,NA,NA,NA,0.369,0.001,28,0.5,3,CR,NA,NA
25145107,NA,NA,NA,0.369,0.001,27,0.5,4,CR,NA,NA
25145111,NA,NA,NA,0.369,0.001,28,0.5,4,CR,NA,NA
25145108,NA,NA,NA,0.369,0.001,28,0.5,1,CR,NA,NA
25145132,NA,NA,NA,0.369,0.001,34,0.5,1,CR,NA,NA
25145134,NA,NA,NA,0.369,0.001,34,0.5,3,CR,NA,NA
25145133,NA,NA,NA,0.369,0.001,34,0.5,2,CR,NA,NA
25145135,NA,NA,NA,0.369,0.001,34,0.5,4,CR,NA,NA
25145137,NA,NA,NA,0.369,0.001,35,0.5,2,CR,NA,NA
25145136,NA,NA,NA,0.369,0.001,35,0.5,1,CR,NA,NA
25145138,NA,NA,NA,0.369,0.001,35,0.5,3,CR,NA,NA
25145139,NA,NA,NA,0.369,0.001,35,0.5,4,CR,NA,NA
25145112,NA,NA,NA,0.369,0.001,29,0.5,1,CR,NA,NA
25145114,NA,NA,NA,0.369,0.001,29,0.5,3,CR,NA,NA
25145113,NA,NA,NA,0.369,0.001,29,0.5,2,CR,NA,NA
25145116,NA,NA,NA,0.369,0.001,30,0.5,1,CR,NA,NA
25145115,NA,NA,NA,0.369,0.001,29,0.5,4,CR,NA,NA
25145117,NA,NA,NA,0.369,0.001,30,0.5,2,CR,NA,NA
25145118,NA,NA,NA,0.369,0.001,30,0.5,3,CR,NA,NA
25145120,NA,NA,NA,0.369,0.001,31,0.5,1,CR,NA,NA
25145119,NA,NA,NA,0.369,0.001,30,0.5,4,CR,NA,NA
25145121,NA,NA,NA,0.369,0.001,31,0.5,2,CR,NA,NA
25145123,NA,NA,NA,0.369,0.001,31,0.5,4,CR,NA,NA
25145122,NA,NA,NA,0.369,0.001,31,0.5,3,CR,NA,NA
25145124,NA,NA,NA,0.369,0.001,32,0.5,1,CR,NA,NA
25145125,NA,NA,NA,0.369,0.001,32,0.5,2,CR,NA,NA
25145126,NA,NA,NA,0.369,0.001,32,0.5,3,CR,NA,NA
25145127,NA,NA,NA,0.369,0.001,32,0.5,4,CR,NA,NA
25145129,NA,NA,NA,0.369,0.001,33,0.5,2,CR,NA,NA
25145128,NA,NA,NA,0.369,0.001,33,0.5,1,CR,NA,NA
25145131,NA,NA,NA,0.369,0.001,33,0.5,4,CR,NA,NA
25145130,NA,NA,NA,0.369,0.001,33,0.5,3,CR,NA,NA
25145144,NA,NA,NA,0.369,0.001,37,0.5,1,CR,NA,NA
25145145,NA,NA,NA,0.369,0.001,37,0.5,2,CR,NA,NA
25145146,NA,NA,NA,0.369,0.001,37,0.5,3,CR,NA,NA
25145141,NA,NA,NA,0.369,0.001,36,0.5,2,CR,NA,NA
25145140,NA,NA,NA,0.369,0.001,36,0.5,1,CR,NA,NA
25145142,NA,NA,NA,0.369,0.001,36,0.5,3,CR,NA,NA
25145143,NA,NA,NA,0.369,0.001,36,0.5,4,CR,NA,NA
25145147,NA,NA,NA,0.369,0.001,37,0.5,4,CR,NA,NA
25145148,NA,NA,NA,0.369,0.001,38,0.5,1,CR,NA,NA
25145149,NA,NA,NA,0.369,0.001,38,0.5,2,CR,NA,NA
25145150,NA,NA,NA,0.369,0.001,38,0.5,3,CR,NA,NA
25145151,NA,NA,NA,0.369,0.001,38,0.5,4,CR,NA,NA
25145152,NA,NA,NA,0.369,0.001,39,0.5,1,CR,NA,NA
25145153,NA,NA,NA,0.369,0.001,39,0.5,2,CR,NA,NA
25145159,NA,NA,NA,0.369,0.001,40,0.5,4,CR,NA,NA
25145158,NA,NA,NA,0.369,0.001,40,0.5,3,CR,NA,NA
25145154,NA,NA,NA,0.369,0.001,39,0.5,3,CR,NA,NA
25145157,NA,NA,NA,0.369,0.001,40,0.5,2,CR,NA,NA
25145156,NA,NA,NA,0.369,0.001,40,0.5,1,CR,NA,NA
25145155,NA,NA,NA,0.369,0.001,39,0.5,4,CR,NA,NA
25145161,NA,NA,NA,0.369,0.001,41,0.5,2,CR,NA,NA
25145160,NA,NA,NA,0.369,0.001,41,0.5,1,CR,NA,NA
25145162,NA,NA,NA,0.369,0.001,41,0.5,3,CR,NA,NA
25145163,NA,NA,NA,0.369,0.001,41,0.5,4,CR,NA,NA
25145164,NA,NA,NA,0.369,0.001,42,0.5,1,CR,NA,NA
25145165,NA,NA,NA,0.369,0.001,42,0.5,2,CR,NA,NA
25145166,NA,NA,NA,0.369,0.001,42,0.5,3,CR,NA,NA
25145167,NA,NA,NA,0.369,0.001,42,0.5,4,CR,NA,NA
25145168,NA,NA,NA,0.369,0.001,43,0.5,1,CR,NA,NA
25145170,NA,NA,NA,0.369,0.001,43,0.5,3,CR,NA,NA
25145171,NA,NA,NA,0.369,0.001,43,0.5,4,CR,NA,NA
25145169,NA,NA,NA,0.369,0.001,43,0.5,2,CR,NA,NA
25145174,NA,NA,NA,0.369,0.001,44,0.5,3,CR,NA,NA
25145173,NA,NA,NA,0.369,0.001,44,0.5,2,CR,NA,NA
25145175,NA,NA,NA,0.369,0.001,44,0.5,4,CR,NA,NA
25145172,NA,NA,NA,0.369,0.001,44,0.5,1,CR,NA,NA
25145178,NA,NA,NA,0.369,0.001,45,0.5,3,CR,NA,NA
25145176,NA,NA,NA,0.369,0.001,45,0.5,1,CR,NA,NA
25145177,NA,NA,NA,0.369,0.001,45,0.5,2,CR,NA,NA
25145179,NA,NA,NA,0.369,0.001,45,0.5,4,CR,NA,NA
25145226,NA,NA,NA,0.369,0.001,57,0.5,2,CR,NA,NA
25145227,NA,NA,NA,0.369,0.001,57,0.5,3,CR,NA,NA
25145218,NA,NA,NA,0.369,0.001,55,0.5,2,CR,NA,NA
25145224,NA,NA,NA,0.369,0.001,56,0.5,4,CR,NA,NA
25145225,NA,NA,NA,0.369,0.001,57,0.5,1,CR,NA,NA
25145223,NA,NA,NA,0.369,0.001,56,0.5,3,CR,NA,NA
25145217,NA,NA,NA,0.369,0.001,55,0.5,1,CR,NA,NA
25145221,NA,NA,NA,0.369,0.001,56,0.5,1,CR,NA,NA
25145222,NA,NA,NA,0.369,0.001,56,0.5,2,CR,NA,NA
25145214,NA,NA,NA,0.369,0.001,54,0.5,2,CR,NA,NA
25145206,NA,NA,NA,0.369,0.001,52,0.5,3,CR,NA,NA
25145220,NA,NA,NA,0.369,0.001,55,0.5,4,CR,NA,NA
25145219,NA,NA,NA,0.369,0.001,55,0.5,3,CR,NA,NA
25145210,NA,NA,NA,0.369,0.001,53,0.5,2,CR,NA,NA
25145228,NA,NA,NA,0.369,0.001,57,0.5,4,CR,NA,NA
25145216,NA,NA,NA,0.369,0.001,54,0.5,4,CR,NA,NA
25145204,NA,NA,NA,0.369,0.001,52,0.5,1,CR,NA,NA
25145209,NA,NA,NA,0.369,0.001,53,0.5,1,CR,NA,NA
25145205,NA,NA,NA,0.369,0.001,52,0.5,2,CR,NA,NA
25145215,NA,NA,NA,0.369,0.001,54,0.5,3,CR,NA,NA
25145211,NA,NA,NA,0.369,0.001,53,0.5,3,CR,NA,NA
25145207,NA,NA,NA,0.369,0.001,52,0.5,4,CR,NA,NA
25145212,NA,NA,NA,0.369,0.001,53,0.5,4,CR,NA,NA
25145213,NA,NA,NA,0.369,0.001,54,0.5,1,CR,NA,NA
25145198,NA,NA,NA,0.369,0.001,50,0.5,3,CR,NA,NA
25145185,NA,NA,NA,0.369,0.001,47,0.5,2,CR,NA,NA
25145201,NA,NA,NA,0.369,0.001,51,0.5,2,CR,NA,NA
25145197,NA,NA,NA,0.369,0.001,50,0.5,2,CR,NA,NA
25145194,NA,NA,NA,0.369,0.001,49,0.5,3,CR,NA,NA
25145199,NA,NA,NA,0.369,0.001,50,0.5,4,CR,NA,NA
25145195,NA,NA,NA,0.369,0.001,49,0.5,4,CR,NA,NA
25145186,NA,NA,NA,0.369,0.001,47,0.5,3,CR,NA,NA
25145196,NA,NA,NA,0.369,0.001,50,0.5,1,CR,NA,NA
25145184,NA,NA,NA,0.369,0.001,47,0.5,1,CR,NA,NA
25145200,NA,NA,NA,0.369,0.001,51,0.5,1,CR,NA,NA
25145187,NA,NA,NA,0.369,0.001,47,0.5,4,CR,NA,NA
25145190,NA,NA,NA,0.369,0.001,48,0.5,3,CR,NA,NA
25145192,NA,NA,NA,0.369,0.001,49,0.5,1,CR,NA,NA
25145182,NA,NA,NA,0.369,0.001,46,0.5,3,CR,NA,NA
25145203,NA,NA,NA,0.369,0.001,51,0.5,4,CR,NA,NA
25145180,NA,NA,NA,0.369,0.001,46,0.5,1,CR,NA,NA
25145202,NA,NA,NA,0.369,0.001,51,0.5,3,CR,NA,NA
25145189,NA,NA,NA,0.369,0.001,48,0.5,2,CR,NA,NA
25145183,NA,NA,NA,0.369,0.001,46,0.5,4,CR,NA,NA
25145191,NA,NA,NA,0.369,0.001,48,0.5,4,CR,NA,NA
25145193,NA,NA,NA,0.369,0.001,49,0.5,2,CR,NA,NA
25145188,NA,NA,NA,0.369,0.001,48,0.5,1,CR,NA,NA
25145181,NA,NA,NA,0.369,0.001,46,0.5,2,CR,NA,NA
25145229,NA,NA,NA,0.369,0.001,58,0.5,1,CR,NA,NA
25145230,NA,NA,NA,0.369,0.001,58,0.5,2,CR,NA,NA
25145234,NA,NA,NA,0.369,0.001,59,0.5,2,CR,NA,NA
25145233,NA,NA,NA,0.369,0.001,59,0.5,1,CR,NA,NA
25145235,NA,NA,NA,0.369,0.001,59,0.5,3,CR,NA,NA
25145231,NA,NA,NA,0.369,0.001,58,0.5,3,CR,NA,NA
25145232,NA,NA,NA,0.369,0.001,58,0.5,4,CR,NA,NA
25145238,NA,NA,NA,0.369,0.001,60,0.5,2,CR,NA,NA
25145237,NA,NA,NA,0.369,0.001,60,0.5,1,CR,NA,NA
