batch_id,job_id,time_subm,status,runtime,competition_sd,carrying_cap_sd,dd_model,comrad_version
b92134,20008202,2021-05-11T14:12:52Z,COMPLETED,00:15:19,0.8,5,pp,[1] ‘1.18.0’
b92134,20008203,2021-05-11T14:12:54Z,COMPLETED,00:06:45,0.9,5,lc,[1] ‘1.18.0’
b92134,20008204,2021-05-11T14:13:02Z,COMPLETED,00:11:01,0.9,5,ll,[1] ‘1.18.0’
b92134,20008205,2021-05-11T14:13:14Z,COMPLETED,00:11:35,0.9,5,lx,[1] ‘1.18.0’
b92134,20008206,2021-05-11T14:13:24Z,COMPLETED,00:10:28,0.9,5,xc,[1] ‘1.18.0’
b92134,20008207,2021-05-11T14:13:31Z,COMPLETED,00:13:56,0.9,5,xl,[1] ‘1.18.0’
b92134,20008208,2021-05-11T14:13:32Z,COMPLETED,00:14:05,0.9,5,xx,[1] ‘1.18.0’
b92134,20008209,2021-05-11T14:13:40Z,COMPLETED,00:09:32,0.9,5,pc,[1] ‘1.18.0’
b92134,20008210,2021-05-11T14:13:44Z,COMPLETED,00:12:04,0.9,5,lp,[1] ‘1.18.0’
b92134,20008211,2021-05-11T14:13:45Z,COMPLETED,00:14:09,0.9,5,pl,[1] ‘1.18.0’
b92134,20008212,2021-05-11T14:14:27Z,COMPLETED,00:13:54,0.9,5,pp,[1] ‘1.18.0’
b92134,20008213,2021-05-11T14:14:46Z,COMPLETED,00:08:34,1,5,lc,[1] ‘1.18.0’
b92134,20008214,2021-05-11T14:14:53Z,COMPLETED,00:10:39,1,5,ll,[1] ‘1.18.0’
b92134,20008215,2021-05-11T14:14:55Z,COMPLETED,00:10:37,1,5,lx,[1] ‘1.18.0’
b92134,20008216,2021-05-11T14:15:10Z,COMPLETED,00:10:27,1,5,xc,[1] ‘1.18.0’
b92134,20008217,2021-05-11T14:15:14Z,COMPLETED,00:13:12,1,5,xl,[1] ‘1.18.0’
b92134,20008218,2021-05-11T14:15:26Z,COMPLETED,00:13:04,1,5,xx,[1] ‘1.18.0’
b92134,20008219,2021-05-11T14:15:28Z,COMPLETED,00:08:18,1,5,pc,[1] ‘1.18.0’
b92134,20008220,2021-05-11T14:15:43Z,COMPLETED,00:10:45,1,5,lp,[1] ‘1.18.0’
b92134,20008221,2021-05-11T14:15:59Z,COMPLETED,00:13:31,1,5,pl,[1] ‘1.18.0’
b92134,20008222,2021-05-11T14:16:04Z,COMPLETED,00:12:38,1,5,pp,[1] ‘1.18.0’
b56751,21210673,2021-08-06T15:51:57Z,COMPLETED,00:21:19,0.3,2,px,[1] ‘1.19.0’
b56751,21210675,2021-08-06T15:51:57Z,COMPLETED,00:34:44,0.3,3,px,[1] ‘1.19.0’
b56751,21210674,2021-08-06T15:51:57Z,COMPLETED,00:17:27,0.3,2,xp,[1] ‘1.19.0’
b56751,21210676,2021-08-06T15:51:57Z,COMPLETED,00:24:53,0.3,3,xp,[1] ‘1.19.0’
b56751,21210677,2021-08-06T15:51:58Z,COMPLETED,00:47:45,0.3,4,px,[1] ‘1.19.0’
b56751,21210678,2021-08-06T15:51:59Z,COMPLETED,00:32:46,0.3,4,xp,[1] ‘1.19.0’
b56751,21210679,2021-08-06T15:52:00Z,COMPLETED,00:47:36,0.3,5,px,[1] ‘1.19.0’
b56751,21210680,2021-08-06T15:52:01Z,COMPLETED,00:39:17,0.3,5,xp,[1] ‘1.19.0’
b56751,21210681,2021-08-06T15:52:01Z,COMPLETED,00:07:59,0.4,1,px,[1] ‘1.19.0’
b56751,21210682,2021-08-06T15:52:02Z,COMPLETED,00:08:26,0.4,1,xp,[1] ‘1.19.0’
b56751,21210683,2021-08-06T15:52:03Z,COMPLETED,00:12:28,0.4,2,px,[1] ‘1.19.0’
b56751,21210684,2021-08-06T15:52:04Z,COMPLETED,00:12:03,0.4,2,xp,[1] ‘1.19.0’
b56751,21210685,2021-08-06T15:52:05Z,COMPLETED,00:18:38,0.4,3,px,[1] ‘1.19.0’
b56751,21210686,2021-08-06T15:52:06Z,COMPLETED,00:17:46,0.4,3,xp,[1] ‘1.19.0’
b56751,21210669,2021-08-06T15:52:07Z,COMPLETED,01:46:27,0.2,5,px,[1] ‘1.19.0’
b56751,21210687,2021-08-06T15:52:07Z,COMPLETED,00:24:38,0.4,4,px,[1] ‘1.19.0’
b56751,21210688,2021-08-06T15:52:08Z,COMPLETED,00:21:03,0.4,4,xp,[1] ‘1.19.0’
b56751,21210689,2021-08-06T15:52:09Z,COMPLETED,00:30:32,0.4,5,px,[1] ‘1.19.0’
b56751,21210738,2021-08-06T15:52:09Z,COMPLETED,00:11:12,0.9,4,xp,[1] ‘1.19.0’
b56751,21210743,2021-08-06T15:52:09Z,COMPLETED,00:06:48,1,2,px,[1] ‘1.19.0’
b56751,21210739,2021-08-06T15:52:09Z,COMPLETED,00:12:40,0.9,5,px,[1] ‘1.19.0’
b56751,21210741,2021-08-06T15:52:09Z,COMPLETED,00:04:42,1,1,px,[1] ‘1.19.0’
b56751,21210740,2021-08-06T15:52:09Z,COMPLETED,00:13:02,0.9,5,xp,[1] ‘1.19.0’
b56751,21210737,2021-08-06T15:52:09Z,COMPLETED,00:11:35,0.9,4,px,[1] ‘1.19.0’
b56751,21210747,2021-08-06T15:52:09Z,COMPLETED,00:08:46,1,4,px,[1] ‘1.19.0’
b56751,21210745,2021-08-06T15:52:09Z,COMPLETED,00:09:05,1,3,px,[1] ‘1.19.0’
b56751,21210742,2021-08-06T15:52:09Z,COMPLETED,00:03:46,1,1,xp,[1] ‘1.19.0’
b56751,21210744,2021-08-06T15:52:09Z,COMPLETED,00:06:03,1,2,xp,[1] ‘1.19.0’
b56751,21210749,2021-08-06T15:52:09Z,COMPLETED,00:11:37,1,5,px,[1] ‘1.19.0’
b56751,21210746,2021-08-06T15:52:09Z,COMPLETED,00:08:23,1,3,xp,[1] ‘1.19.0’
b56751,21210750,2021-08-06T15:52:09Z,COMPLETED,00:11:23,1,5,xp,[1] ‘1.19.0’
b56751,21210748,2021-08-06T15:52:09Z,COMPLETED,00:08:32,1,4,xp,[1] ‘1.19.0’
b56751,21210690,2021-08-06T15:52:09Z,COMPLETED,00:27:16,0.4,5,xp,[1] ‘1.19.0’
b56751,21210651,2021-08-06T15:52:09Z,COMPLETED,00:45:00,0.1,1,px,[1] ‘1.19.0’
b56751,21210691,2021-08-06T15:52:10Z,COMPLETED,00:05:39,0.5,1,px,[1] ‘1.19.0’
b56751,21210670,2021-08-06T15:52:11Z,COMPLETED,01:09:52,0.2,5,xp,[1] ‘1.19.0’
b56751,21210667,2021-08-06T15:52:11Z,COMPLETED,01:26:35,0.2,4,px,[1] ‘1.19.0’
b56751,21210692,2021-08-06T15:52:11Z,COMPLETED,00:05:37,0.5,1,xp,[1] ‘1.19.0’
b56751,21210693,2021-08-06T15:52:12Z,COMPLETED,00:09:13,0.5,2,px,[1] ‘1.19.0’
b56751,21210694,2021-08-06T15:52:13Z,COMPLETED,00:09:16,0.5,2,xp,[1] ‘1.19.0’
b56751,21210695,2021-08-06T15:52:14Z,COMPLETED,00:14:23,0.5,3,px,[1] ‘1.19.0’
b56751,21210696,2021-08-06T15:52:15Z,COMPLETED,00:15:05,0.5,3,xp,[1] ‘1.19.0’
b56751,21210697,2021-08-06T15:52:16Z,COMPLETED,00:19:28,0.5,4,px,[1] ‘1.19.0’
b56751,21210698,2021-08-06T15:52:17Z,COMPLETED,00:19:28,0.5,4,xp,[1] ‘1.19.0’
b56751,21210699,2021-08-06T15:52:18Z,COMPLETED,00:23:15,0.5,5,px,[1] ‘1.19.0’
b56751,21210700,2021-08-06T15:52:19Z,COMPLETED,00:22:18,0.5,5,xp,[1] ‘1.19.0’
b56751,21210671,2021-08-06T15:52:20Z,COMPLETED,00:12:57,0.3,1,px,[1] ‘1.19.0’
b56751,21210701,2021-08-06T15:52:20Z,COMPLETED,00:05:25,0.6,1,px,[1] ‘1.19.0’
b56751,21210652,2021-08-06T15:52:20Z,COMPLETED,00:44:27,0.1,1,xp,[1] ‘1.19.0’
b56751,21210702,2021-08-06T15:52:21Z,COMPLETED,00:05:35,0.6,1,xp,[1] ‘1.19.0’
b56751,21210703,2021-08-06T15:52:22Z,COMPLETED,00:07:40,0.6,2,px,[1] ‘1.19.0’
b56751,21210704,2021-08-06T15:52:23Z,COMPLETED,00:07:58,0.6,2,xp,[1] ‘1.19.0’
b56751,21210668,2021-08-06T15:52:23Z,COMPLETED,00:52:44,0.2,4,xp,[1] ‘1.19.0’
b56751,21210705,2021-08-06T15:52:23Z,COMPLETED,00:11:06,0.6,3,px,[1] ‘1.19.0’
b56751,21210706,2021-08-06T15:52:24Z,COMPLETED,00:11:57,0.6,3,xp,[1] ‘1.19.0’
b56751,21210707,2021-08-06T15:52:25Z,COMPLETED,00:14:51,0.6,4,px,[1] ‘1.19.0’
b56751,21210708,2021-08-06T15:52:26Z,COMPLETED,00:15:59,0.6,4,xp,[1] ‘1.19.0’
b56751,21210709,2021-08-06T15:52:27Z,COMPLETED,00:18:23,0.6,5,px,[1] ‘1.19.0’
b56751,21210710,2021-08-06T15:52:28Z,COMPLETED,00:19:11,0.6,5,xp,[1] ‘1.19.0’
b56751,21210711,2021-08-06T15:52:29Z,COMPLETED,00:05:10,0.7,1,px,[1] ‘1.19.0’
b56751,21210712,2021-08-06T15:52:30Z,COMPLETED,00:04:35,0.7,1,xp,[1] ‘1.19.0’
b56751,21210713,2021-08-06T15:52:30Z,COMPLETED,00:07:19,0.7,2,px,[1] ‘1.19.0’
b56751,21210714,2021-08-06T15:52:31Z,COMPLETED,00:07:23,0.7,2,xp,[1] ‘1.19.0’
b56751,21210715,2021-08-06T15:52:32Z,COMPLETED,00:09:55,0.7,3,px,[1] ‘1.19.0’
b56751,21210716,2021-08-06T15:52:33Z,COMPLETED,00:10:26,0.7,3,xp,[1] ‘1.19.0’
b56751,21210653,2021-08-06T15:52:34Z,COMPLETED,01:30:22,0.1,2,px,[1] ‘1.19.0’
b56751,21210717,2021-08-06T15:52:34Z,COMPLETED,00:13:48,0.7,4,px,[1] ‘1.19.0’
b56751,21210718,2021-08-06T15:52:36Z,COMPLETED,00:14:27,0.7,4,xp,[1] ‘1.19.0’
b56751,21210719,2021-08-06T15:52:37Z,COMPLETED,00:16:39,0.7,5,px,[1] ‘1.19.0’
b56751,21210720,2021-08-06T15:52:38Z,COMPLETED,00:17:17,0.7,5,xp,[1] ‘1.19.0’
b56751,21210721,2021-08-06T15:52:38Z,COMPLETED,00:05:22,0.8,1,px,[1] ‘1.19.0’
b56751,21210722,2021-08-06T15:52:39Z,COMPLETED,00:04:33,0.8,1,xp,[1] ‘1.19.0’
b56751,21210723,2021-08-06T15:52:40Z,COMPLETED,00:06:18,0.8,2,px,[1] ‘1.19.0’
b56751,21210672,2021-08-06T15:52:40Z,COMPLETED,00:14:33,0.3,1,xp,[1] ‘1.19.0’
b56751,21210724,2021-08-06T15:52:41Z,COMPLETED,00:06:08,0.8,2,xp,[1] ‘1.19.0’
b56751,21210725,2021-08-06T15:52:42Z,COMPLETED,00:08:46,0.8,3,px,[1] ‘1.19.0’
b56751,21210726,2021-08-06T15:52:43Z,COMPLETED,00:08:37,0.8,3,xp,[1] ‘1.19.0’
b56751,21210727,2021-08-06T15:52:44Z,COMPLETED,00:10:17,0.8,4,px,[1] ‘1.19.0’
b56751,21210728,2021-08-06T15:52:44Z,COMPLETED,00:10:49,0.8,4,xp,[1] ‘1.19.0’
b56751,21210729,2021-08-06T15:52:45Z,COMPLETED,00:13:54,0.8,5,px,[1] ‘1.19.0’
b56751,21210730,2021-08-06T15:52:46Z,COMPLETED,00:14:51,0.8,5,xp,[1] ‘1.19.0’
b56751,21210731,2021-08-06T15:52:47Z,COMPLETED,00:05:23,0.9,1,px,[1] ‘1.19.0’
b56751,21210732,2021-08-06T15:52:48Z,COMPLETED,00:04:19,0.9,1,xp,[1] ‘1.19.0’
b56751,21210654,2021-08-06T15:52:48Z,COMPLETED,01:04:24,0.1,2,xp,[1] ‘1.19.0’
b56751,21210733,2021-08-06T15:52:49Z,COMPLETED,00:07:45,0.9,2,px,[1] ‘1.19.0’
b56751,21210734,2021-08-06T15:52:50Z,COMPLETED,00:07:01,0.9,2,xp,[1] ‘1.19.0’
b56751,21210735,2021-08-06T15:52:51Z,COMPLETED,00:10:24,0.9,3,px,[1] ‘1.19.0’
b56751,21210736,2021-08-06T15:52:52Z,COMPLETED,00:10:02,0.9,3,xp,[1] ‘1.19.0’
b56751,21210655,2021-08-06T15:53:04Z,COMPLETED,02:21:32,0.1,3,px,[1] ‘1.19.0’
b56751,21210656,2021-08-06T15:53:16Z,COMPLETED,01:31:42,0.1,3,xp,[1] ‘1.19.0’
b56751,21210657,2021-08-06T15:53:27Z,COMPLETED,03:41:53,0.1,4,px,[1] ‘1.19.0’
b56751,21210658,2021-08-06T15:53:40Z,COMPLETED,02:17:09,0.1,4,xp,[1] ‘1.19.0’
b56751,21210659,2021-08-06T15:53:57Z,COMPLETED,04:45:59,0.1,5,px,[1] ‘1.19.0’
b56751,21210660,2021-08-06T15:54:13Z,COMPLETED,02:57:49,0.1,5,xp,[1] ‘1.19.0’
b56751,21210661,2021-08-06T15:54:27Z,COMPLETED,00:23:40,0.2,1,px,[1] ‘1.19.0’
b56751,21210758,2021-08-06T16:13:25Z,COMPLETED,00:22:30,0.2,1,xp,[1] ‘1.19.0’
b56751,21210759,2021-08-06T16:13:37Z,COMPLETED,00:40:35,0.2,2,px,[1] ‘1.19.0’
b56751,21210760,2021-08-06T16:13:50Z,COMPLETED,00:32:14,0.2,2,xp,[1] ‘1.19.0’
b56751,21210761,2021-08-06T16:14:02Z,COMPLETED,01:03:12,0.2,3,px,[1] ‘1.19.0’
b56751,21210762,2021-08-06T16:14:16Z,COMPLETED,00:41:32,0.2,3,xp,[1] ‘1.19.0’
