job_id,time_subm,status,runtime,competition_sd,carrying_cap_sd,dd_model,tree,comrad_version,DDD_version
20700139,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,10,1.18.0,4.4.1
20700144,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,15,1.18.0,4.4.1
20700140,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,11,1.18.0,4.4.1
20700126,2021-06-24T22:47:58Z,NA,NA,0.4,3,pc,97,1.18.0,4.4.1
20700127,2021-06-24T22:47:58Z,NA,NA,0.4,3,pc,98,1.18.0,4.4.1
20700130,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,1,1.18.0,4.4.1
20700154,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,25,1.18.0,4.4.1
20700153,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,24,1.18.0,4.4.1
20700134,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,5,1.18.0,4.4.1
20700133,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,4,1.18.0,4.4.1
20700135,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,6,1.18.0,4.4.1
20700132,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,3,1.18.0,4.4.1
20700131,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,2,1.18.0,4.4.1
20700150,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,21,1.18.0,4.4.1
20700149,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,20,1.18.0,4.4.1
20700162,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,33,1.18.0,4.4.1
20700151,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,22,1.18.0,4.4.1
20700145,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,16,1.18.0,4.4.1
20700137,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,8,1.18.0,4.4.1
20700160,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,31,1.18.0,4.4.1
20700159,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,30,1.18.0,4.4.1
20700161,2021-06-24T22:47:58Z,NA,NA,0.4,3,lp,32,1.18.0,4.4.1
20700158,2021-06-24T22:47:59Z,NA,NA,0.4,3,lp,29,1.18.0,4.4.1
20700157,2021-06-24T22:47:59Z,NA,NA,0.4,3,lp,28,1.18.0,4.4.1
20700155,2021-06-24T22:47:59Z,NA,NA,0.4,3,lp,26,1.18.0,4.4.1
20700156,2021-06-24T22:47:59Z,NA,NA,0.4,3,lp,27,1.18.0,4.4.1
20700167,2021-06-24T22:48:04Z,NA,NA,0.4,3,lp,38,1.18.0,4.4.1
20700168,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,39,1.18.0,4.4.1
20700192,2021-06-24T22:48:04Z,NA,NA,0.4,3,lp,61,1.18.0,4.4.1
20700169,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,40,1.18.0,4.4.1
20700193,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,62,1.18.0,4.4.1
20700194,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,63,1.18.0,4.4.1
20700195,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,64,1.18.0,4.4.1
20700170,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,41,1.18.0,4.4.1
20700174,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,43,1.18.0,4.4.1
20700173,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,42,1.18.0,4.4.1
20700175,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,44,1.18.0,4.4.1
20700196,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,65,1.18.0,4.4.1
20700198,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,67,1.18.0,4.4.1
20700197,2021-06-24T22:48:05Z,NA,NA,0.4,3,lp,66,1.18.0,4.4.1
20700176,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,45,1.18.0,4.4.1
20700178,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,47,1.18.0,4.4.1
20700199,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,68,1.18.0,4.4.1
20700177,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,46,1.18.0,4.4.1
20700179,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,48,1.18.0,4.4.1
20700180,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,49,1.18.0,4.4.1
20700200,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,69,1.18.0,4.4.1
20700201,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,70,1.18.0,4.4.1
20700181,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,50,1.18.0,4.4.1
20700182,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,51,1.18.0,4.4.1
20700184,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,53,1.18.0,4.4.1
20700185,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,54,1.18.0,4.4.1
20700183,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,52,1.18.0,4.4.1
20700186,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,55,1.18.0,4.4.1
20700187,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,56,1.18.0,4.4.1
20700188,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,57,1.18.0,4.4.1
20700190,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,59,1.18.0,4.4.1
20700189,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,58,1.18.0,4.4.1
20700191,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,60,1.18.0,4.4.1
20700203,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,72,1.18.0,4.4.1
20700166,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,37,1.18.0,4.4.1
20700204,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,73,1.18.0,4.4.1
20700202,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,71,1.18.0,4.4.1
20700205,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,74,1.18.0,4.4.1
20700207,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,76,1.18.0,4.4.1
20700206,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,75,1.18.0,4.4.1
20700209,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,78,1.18.0,4.4.1
20700208,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,77,1.18.0,4.4.1
20700210,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,79,1.18.0,4.4.1
20700211,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,80,1.18.0,4.4.1
20700214,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,83,1.18.0,4.4.1
20700213,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,82,1.18.0,4.4.1
20700212,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,81,1.18.0,4.4.1
20700215,2021-06-24T22:48:06Z,NA,NA,0.4,3,lp,84,1.18.0,4.4.1
20700217,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,85,1.18.0,4.4.1
20700232,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,97,1.18.0,4.4.1
20700229,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,94,1.18.0,4.4.1
20700228,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,93,1.18.0,4.4.1
20700221,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,89,1.18.0,4.4.1
20700220,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,88,1.18.0,4.4.1
20700240,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,5,1.18.0,4.4.1
20700268,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,33,1.18.0,4.4.1
20700267,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,32,1.18.0,4.4.1
20700269,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,34,1.18.0,4.4.1
20700251,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,16,1.18.0,4.4.1
20700252,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,17,1.18.0,4.4.1
20700250,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,15,1.18.0,4.4.1
20700233,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,98,1.18.0,4.4.1
20700234,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,99,1.18.0,4.4.1
20700239,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,4,1.18.0,4.4.1
20700231,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,96,1.18.0,4.4.1
20700230,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,95,1.18.0,4.4.1
20700225,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,90,1.18.0,4.4.1
20700226,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,91,1.18.0,4.4.1
20700227,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,92,1.18.0,4.4.1
20700218,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,86,1.18.0,4.4.1
20700219,2021-06-24T22:48:59Z,NA,NA,0.4,3,lp,87,1.18.0,4.4.1
20700256,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,21,1.18.0,4.4.1
20700257,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,22,1.18.0,4.4.1
20700258,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,23,1.18.0,4.4.1
20700253,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,18,1.18.0,4.4.1
20700254,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,19,1.18.0,4.4.1
20700266,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,31,1.18.0,4.4.1
20700255,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,20,1.18.0,4.4.1
20700243,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,8,1.18.0,4.4.1
20700248,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,13,1.18.0,4.4.1
20700244,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,9,1.18.0,4.4.1
20700246,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,11,1.18.0,4.4.1
20700245,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,10,1.18.0,4.4.1
20700247,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,12,1.18.0,4.4.1
20700242,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,7,1.18.0,4.4.1
20700236,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,1,1.18.0,4.4.1
20700235,2021-06-24T22:49:00Z,NA,NA,0.4,3,lp,100,1.18.0,4.4.1
20700249,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,14,1.18.0,4.4.1
20700237,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,2,1.18.0,4.4.1
20700238,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,3,1.18.0,4.4.1
20700263,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,28,1.18.0,4.4.1
20700265,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,30,1.18.0,4.4.1
20700264,2021-06-24T22:48:59Z,NA,NA,0.4,3,pl,29,1.18.0,4.4.1
20700241,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,6,1.18.0,4.4.1
20700262,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,27,1.18.0,4.4.1
20700260,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,25,1.18.0,4.4.1
20700261,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,26,1.18.0,4.4.1
20700259,2021-06-24T22:49:00Z,NA,NA,0.4,3,pl,24,1.18.0,4.4.1
20700296,2021-06-24T22:49:05Z,NA,NA,0.4,3,pl,59,1.18.0,4.4.1
20700297,2021-06-24T22:49:05Z,NA,NA,0.4,3,pl,60,1.18.0,4.4.1
20700299,2021-06-24T22:49:05Z,NA,NA,0.4,3,pl,62,1.18.0,4.4.1
20700298,2021-06-24T22:49:05Z,NA,NA,0.4,3,pl,61,1.18.0,4.4.1
20700300,2021-06-24T22:49:05Z,NA,NA,0.4,3,pl,63,1.18.0,4.4.1
20700302,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,65,1.18.0,4.4.1
20700278,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,41,1.18.0,4.4.1
20700273,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,36,1.18.0,4.4.1
20700274,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,37,1.18.0,4.4.1
20700279,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,42,1.18.0,4.4.1
20700301,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,64,1.18.0,4.4.1
20700276,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,39,1.18.0,4.4.1
20700275,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,38,1.18.0,4.4.1
20700277,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,40,1.18.0,4.4.1
20700303,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,66,1.18.0,4.4.1
20700280,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,43,1.18.0,4.4.1
20700282,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,45,1.18.0,4.4.1
20700304,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,67,1.18.0,4.4.1
20700283,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,46,1.18.0,4.4.1
20700284,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,47,1.18.0,4.4.1
20700305,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,68,1.18.0,4.4.1
20700285,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,48,1.18.0,4.4.1
20700281,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,44,1.18.0,4.4.1
20700286,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,49,1.18.0,4.4.1
20700306,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,69,1.18.0,4.4.1
20700307,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,70,1.18.0,4.4.1
20700309,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,72,1.18.0,4.4.1
20700290,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,53,1.18.0,4.4.1
20700291,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,54,1.18.0,4.4.1
20700288,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,51,1.18.0,4.4.1
20700287,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,50,1.18.0,4.4.1
20700289,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,52,1.18.0,4.4.1
20700292,2021-06-24T22:49:06Z,NA,NA,0.4,3,pl,55,1.18.0,4.4.1
20700294,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,57,1.18.0,4.4.1
20700293,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,56,1.18.0,4.4.1
20700272,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,35,1.18.0,4.4.1
20700313,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,76,1.18.0,4.4.1
20700295,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,58,1.18.0,4.4.1
20700314,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,77,1.18.0,4.4.1
20700315,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,78,1.18.0,4.4.1
20700310,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,73,1.18.0,4.4.1
20700311,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,74,1.18.0,4.4.1
20700312,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,75,1.18.0,4.4.1
20700308,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,71,1.18.0,4.4.1
20700316,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,79,1.18.0,4.4.1
20700317,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,80,1.18.0,4.4.1
20700318,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,81,1.18.0,4.4.1
20700319,2021-06-24T22:49:07Z,NA,NA,0.4,3,pl,82,1.18.0,4.4.1
20700324,2021-06-24T22:49:59Z,NA,NA,0.4,3,pl,87,1.18.0,4.4.1
20700371,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,32,1.18.0,4.4.1
20700329,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,90,1.18.0,4.4.1
20700330,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,91,1.18.0,4.4.1
20700327,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,88,1.18.0,4.4.1
20700328,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,89,1.18.0,4.4.1
20700331,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,92,1.18.0,4.4.1
20700332,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,93,1.18.0,4.4.1
20700335,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,96,1.18.0,4.4.1
20700323,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,86,1.18.0,4.4.1
20700336,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,97,1.18.0,4.4.1
20700355,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,16,1.18.0,4.4.1
20700354,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,15,1.18.0,4.4.1
20700356,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,17,1.18.0,4.4.1
20700344,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,5,1.18.0,4.4.1
20700321,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,84,1.18.0,4.4.1
20700322,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,85,1.18.0,4.4.1
20700320,2021-06-24T22:49:59Z,NA,NA,0.4,3,pl,83,1.18.0,4.4.1
20700360,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,21,1.18.0,4.4.1
20700343,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,4,1.18.0,4.4.1
20700333,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,94,1.18.0,4.4.1
20700334,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,95,1.18.0,4.4.1
20700361,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,22,1.18.0,4.4.1
20700362,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,23,1.18.0,4.4.1
20700358,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,19,1.18.0,4.4.1
20700357,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,18,1.18.0,4.4.1
20700342,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,3,1.18.0,4.4.1
20700339,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,100,1.18.0,4.4.1
20700341,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,2,1.18.0,4.4.1
20700337,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,98,1.18.0,4.4.1
20700338,2021-06-24T22:50:00Z,NA,NA,0.4,3,pl,99,1.18.0,4.4.1
20700340,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,1,1.18.0,4.4.1
20700370,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,31,1.18.0,4.4.1
20700359,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,20,1.18.0,4.4.1
20700345,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,6,1.18.0,4.4.1
20700368,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,29,1.18.0,4.4.1
20700367,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,28,1.18.0,4.4.1
20700369,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,30,1.18.0,4.4.1
20700353,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,14,1.18.0,4.4.1
20700348,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,9,1.18.0,4.4.1
20700349,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,10,1.18.0,4.4.1
20700352,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,13,1.18.0,4.4.1
20700346,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,7,1.18.0,4.4.1
20700351,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,12,1.18.0,4.4.1
20700347,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,8,1.18.0,4.4.1
20700350,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,11,1.18.0,4.4.1
20700366,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,27,1.18.0,4.4.1
20700364,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,25,1.18.0,4.4.1
20700365,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,26,1.18.0,4.4.1
20700363,2021-06-24T22:50:00Z,NA,NA,0.4,3,pp,24,1.18.0,4.4.1
20700397,2021-06-24T22:50:03Z,NA,NA,0.4,3,pp,57,1.18.0,4.4.1
20700398,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,58,1.18.0,4.4.1
20700399,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,59,1.18.0,4.4.1
20700374,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,34,1.18.0,4.4.1
20700375,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,35,1.18.0,4.4.1
20700401,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,61,1.18.0,4.4.1
20700403,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,63,1.18.0,4.4.1
20700402,2021-06-24T22:50:04Z,NA,NA,0.4,3,pp,62,1.18.0,4.4.1
20700376,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,36,1.18.0,4.4.1
20700404,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,64,1.18.0,4.4.1
20700377,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,37,1.18.0,4.4.1
20700379,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,39,1.18.0,4.4.1
20700380,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,40,1.18.0,4.4.1
20700378,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,38,1.18.0,4.4.1
20700406,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,66,1.18.0,4.4.1
20700405,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,65,1.18.0,4.4.1
20700381,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,41,1.18.0,4.4.1
20700383,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,43,1.18.0,4.4.1
20700384,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,44,1.18.0,4.4.1
20700382,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,42,1.18.0,4.4.1
20700386,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,46,1.18.0,4.4.1
20700385,2021-06-24T22:50:05Z,NA,NA,0.4,3,pp,45,1.18.0,4.4.1
20700407,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,67,1.18.0,4.4.1
20700409,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,69,1.18.0,4.4.1
20700408,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,68,1.18.0,4.4.1
20700410,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,70,1.18.0,4.4.1
20700400,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,60,1.18.0,4.4.1
20700411,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,71,1.18.0,4.4.1
20700389,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,49,1.18.0,4.4.1
20700387,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,47,1.18.0,4.4.1
20700388,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,48,1.18.0,4.4.1
20700391,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,51,1.18.0,4.4.1
20700390,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,50,1.18.0,4.4.1
20700412,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,72,1.18.0,4.4.1
20700413,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,73,1.18.0,4.4.1
20700392,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,52,1.18.0,4.4.1
20700414,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,74,1.18.0,4.4.1
20700415,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,75,1.18.0,4.4.1
20700416,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,76,1.18.0,4.4.1
20700419,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,79,1.18.0,4.4.1
20700393,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,53,1.18.0,4.4.1
20700394,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,54,1.18.0,4.4.1
20700395,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,55,1.18.0,4.4.1
20700420,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,80,1.18.0,4.4.1
20700396,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,56,1.18.0,4.4.1
20700373,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,33,1.18.0,4.4.1
20700417,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,77,1.18.0,4.4.1
20700418,2021-06-24T22:50:06Z,NA,NA,0.4,3,pp,78,1.18.0,4.4.1
20700421,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,81,1.18.0,4.4.1
20700433,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,89,1.18.0,4.4.1
20700431,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,87,1.18.0,4.4.1
20700432,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,88,1.18.0,4.4.1
20700430,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,86,1.18.0,4.4.1
20700434,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,90,1.18.0,4.4.1
20700435,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,91,1.18.0,4.4.1
20700425,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,85,1.18.0,4.4.1
20700424,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,84,1.18.0,4.4.1
20700438,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,94,1.18.0,4.4.1
20700439,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,95,1.18.0,4.4.1
20700422,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,82,1.18.0,4.4.1
20700423,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,83,1.18.0,4.4.1
20700436,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,92,1.18.0,4.4.1
20700437,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,93,1.18.0,4.4.1
20700440,2021-06-24T22:51:00Z,NA,NA,0.4,3,pp,96,1.18.0,4.4.1
20700443,2021-06-24T22:51:01Z,NA,NA,0.4,3,pp,99,1.18.0,4.4.1
20699397,2021-06-24T22:51:01Z,NA,NA,0.4,3,pp,100,1.18.0,4.4.1
20700441,2021-06-24T22:51:01Z,NA,NA,0.4,3,pp,97,1.18.0,4.4.1
20700442,2021-06-24T22:51:01Z,NA,NA,0.4,3,pp,98,1.18.0,4.4.1
