batch_id,job_id,time_subm,status,runtime,nb_gens,competition_sd,carrying_cap_sd,carrying_cap_opt,trait_opt,growth_rate,prob_mutation,mutation_sd,trait_dist_sp,switch_carr_cap_sd_after,switch_carr_cap_sd_to,seed,comrad_version,sampling_on_event,sampling_freq,sampling_frac,brute_force_opt,csv_size,t_last_gen,d_last_gen,n_last_gen
b49851,21514151,2021-09-29T11:28:30Z,COMPLETED,21:42:06,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,29051,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514152,2021-09-29T11:28:33Z,COMPLETED,22:06:25,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,18812,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514155,2021-09-29T11:28:33Z,COMPLETED,21:59:00,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,17225,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514154,2021-09-29T11:28:33Z,COMPLETED,21:54:45,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,43337,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514153,2021-09-29T11:28:33Z,COMPLETED,21:49:57,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,35010,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514156,2021-09-29T11:28:33Z,COMPLETED,21:52:04,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,902,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514157,2021-09-29T11:28:35Z,COMPLETED,22:06:51,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,40114,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514158,2021-09-29T11:28:35Z,COMPLETED,21:52:41,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,36343,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514159,2021-09-29T11:28:35Z,COMPLETED,21:51:08,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,41549,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514162,2021-09-29T11:28:38Z,COMPLETED,12:46:38,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,48774,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514163,2021-09-29T11:28:38Z,COMPLETED,12:50:42,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,11477,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514160,2021-09-29T11:28:38Z,COMPLETED,21:58:31,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,17307,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514161,2021-09-29T11:28:39Z,COMPLETED,22:07:28,316000,0.3,4,1000,0,1,1,0.001,0.1,NA,NA,21355,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514164,2021-09-29T11:28:39Z,COMPLETED,12:41:03,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,17517,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514165,2021-09-29T11:28:41Z,COMPLETED,12:42:32,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,37135,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514170,2021-09-29T11:28:43Z,COMPLETED,12:45:21,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,16654,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514169,2021-09-29T11:28:43Z,COMPLETED,12:43:38,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,40375,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514168,2021-09-29T11:28:43Z,COMPLETED,12:47:13,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,21589,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514167,2021-09-29T11:28:43Z,COMPLETED,12:48:25,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,48106,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514166,2021-09-29T11:28:43Z,COMPLETED,13:16:56,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,34412,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514171,2021-09-29T11:28:45Z,COMPLETED,12:45:20,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,5233,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514172,2021-09-29T11:28:45Z,COMPLETED,12:40:36,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,10620,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514174,2021-09-29T11:28:45Z,COMPLETED,12:46:03,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,6857,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514175,2021-09-29T11:28:45Z,COMPLETED,12:51:22,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,31850,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514173,2021-09-29T11:28:45Z,COMPLETED,12:41:56,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,376,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514176,2021-09-29T11:28:45Z,COMPLETED,12:40:08,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,33072,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514177,2021-09-29T11:28:48Z,COMPLETED,13:00:37,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,11789,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514178,2021-09-29T11:28:48Z,COMPLETED,12:42:57,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,14330,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514182,2021-09-29T11:28:48Z,COMPLETED,12:52:50,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,32108,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514179,2021-09-29T11:28:48Z,COMPLETED,12:42:24,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,30991,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514180,2021-09-29T11:28:48Z,COMPLETED,12:40:06,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,6916,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514181,2021-09-29T11:28:48Z,COMPLETED,12:46:42,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,33150,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514183,2021-09-29T11:28:50Z,COMPLETED,12:40:47,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,18043,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514185,2021-09-29T11:28:50Z,COMPLETED,12:46:01,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,43470,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514184,2021-09-29T11:28:51Z,COMPLETED,12:53:25,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,12461,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514187,2021-09-29T11:28:51Z,COMPLETED,12:45:58,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,14616,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514186,2021-09-29T11:28:51Z,COMPLETED,12:42:35,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,1511,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514190,2021-09-29T11:28:54Z,COMPLETED,12:38:51,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,36945,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514188,2021-09-29T11:28:54Z,COMPLETED,12:40:54,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,13946,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514191,2021-09-29T11:28:54Z,COMPLETED,12:56:04,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,943,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514192,2021-09-29T11:28:54Z,COMPLETED,12:44:10,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,15324,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514189,2021-09-29T11:28:54Z,COMPLETED,12:47:45,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,37377,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514193,2021-09-29T11:28:54Z,COMPLETED,12:49:38,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,40953,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514194,2021-09-29T11:28:57Z,COMPLETED,12:45:16,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,5056,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514198,2021-09-29T11:28:57Z,COMPLETED,13:10:03,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,42300,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514195,2021-09-29T11:28:57Z,COMPLETED,12:49:39,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,34148,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514196,2021-09-29T11:28:57Z,COMPLETED,12:34:54,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,49052,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514197,2021-09-29T11:28:57Z,COMPLETED,12:57:27,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,9272,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514199,2021-09-29T11:29:00Z,COMPLETED,12:44:54,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,14753,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514200,2021-09-29T11:29:00Z,COMPLETED,12:50:03,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,36908,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514201,2021-09-29T11:29:00Z,COMPLETED,12:44:32,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,15470,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514203,2021-09-29T11:29:00Z,COMPLETED,12:41:50,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,37152,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514202,2021-09-29T11:29:00Z,COMPLETED,12:49:52,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,12270,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514204,2021-09-29T11:29:00Z,COMPLETED,12:52:02,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,14620,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514206,2021-09-29T11:29:03Z,COMPLETED,12:34:40,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,48510,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514207,2021-09-29T11:29:03Z,COMPLETED,12:41:46,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,7757,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514208,2021-09-29T11:29:03Z,COMPLETED,12:33:38,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,14690,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514209,2021-09-29T11:29:03Z,COMPLETED,12:46:20,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,38825,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514205,2021-09-29T11:29:03Z,COMPLETED,12:42:16,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,40320,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514210,2021-09-29T11:29:03Z,COMPLETED,12:52:33,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,38330,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514215,2021-09-29T11:29:06Z,COMPLETED,12:24:16,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,38152,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514216,2021-09-29T11:29:06Z,COMPLETED,12:44:31,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,12004,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514218,2021-09-29T11:29:07Z,COMPLETED,12:51:14,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,29934,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514219,2021-09-29T11:29:07Z,COMPLETED,12:41:19,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,23355,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514217,2021-09-29T11:29:07Z,COMPLETED,12:35:43,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,33520,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514213,2021-09-29T11:29:07Z,COMPLETED,12:51:15,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,33082,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514211,2021-09-29T11:29:07Z,COMPLETED,12:53:46,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,1374,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514212,2021-09-29T11:29:07Z,COMPLETED,12:42:02,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,4019,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514214,2021-09-29T11:29:07Z,COMPLETED,12:51:06,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,45735,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514220,2021-09-29T11:29:08Z,COMPLETED,12:49:02,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,10357,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514221,2021-09-29T11:29:08Z,COMPLETED,12:50:54,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,15975,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514222,2021-09-29T11:29:10Z,COMPLETED,12:43:50,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,36167,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514223,2021-09-29T11:29:10Z,COMPLETED,12:43:21,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,13169,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514224,2021-09-29T11:29:10Z,COMPLETED,12:39:58,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,15529,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514227,2021-09-29T11:29:12Z,COMPLETED,12:47:07,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,33167,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514228,2021-09-29T11:29:12Z,COMPLETED,12:54:53,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,9759,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514226,2021-09-29T11:29:12Z,COMPLETED,12:34:06,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,6729,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514229,2021-09-29T11:29:12Z,COMPLETED,12:59:10,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,15599,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514225,2021-09-29T11:29:12Z,COMPLETED,12:46:27,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,7600,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514230,2021-09-29T11:29:15Z,COMPLETED,12:37:22,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,22001,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514231,2021-09-29T11:29:15Z,COMPLETED,12:49:27,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,6482,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514232,2021-09-29T11:29:15Z,COMPLETED,12:49:39,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,18969,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514233,2021-09-29T11:29:16Z,COMPLETED,12:41:59,330000,0.4,4,1000,0,1,1,0.001,0.1,NA,NA,31171,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514235,2021-09-29T11:29:16Z,COMPLETED,11:45:40,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,40201,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514234,2021-09-29T11:29:16Z,COMPLETED,11:48:49,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,16556,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514237,2021-09-29T11:29:18Z,COMPLETED,11:50:37,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,21743,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514236,2021-09-29T11:29:18Z,COMPLETED,11:51:05,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,4478,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514238,2021-09-29T11:29:18Z,COMPLETED,11:56:22,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,6410,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514239,2021-09-29T11:29:18Z,COMPLETED,11:56:09,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,31575,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514240,2021-09-29T11:29:19Z,COMPLETED,11:50:35,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,10066,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514242,2021-09-29T11:29:21Z,COMPLETED,12:05:45,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,16462,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514243,2021-09-29T11:29:22Z,COMPLETED,11:53:53,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,12547,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514241,2021-09-29T11:29:22Z,COMPLETED,11:50:41,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,29125,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514244,2021-09-29T11:29:22Z,COMPLETED,11:46:44,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,40359,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514245,2021-09-29T11:29:22Z,COMPLETED,11:45:29,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,28439,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514246,2021-09-29T11:29:25Z,COMPLETED,12:00:44,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,30458,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514247,2021-09-29T11:29:25Z,COMPLETED,11:52:00,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,3267,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514250,2021-09-29T11:29:25Z,COMPLETED,11:52:00,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,238,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514249,2021-09-29T11:29:25Z,COMPLETED,11:53:44,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,24983,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514248,2021-09-29T11:29:25Z,COMPLETED,11:50:38,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,4874,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514251,2021-09-29T11:29:27Z,COMPLETED,12:02:22,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,47345,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514254,2021-09-29T11:29:28Z,COMPLETED,12:12:48,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,29137,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514252,2021-09-29T11:29:28Z,COMPLETED,11:59:48,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,9441,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514255,2021-09-29T11:29:28Z,COMPLETED,11:59:03,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,18312,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514256,2021-09-29T11:29:28Z,COMPLETED,11:47:22,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,36166,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514257,2021-09-29T11:29:29Z,COMPLETED,11:57:08,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,31699,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514258,2021-09-29T11:29:29Z,COMPLETED,12:11:23,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,5797,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514262,2021-09-29T11:29:31Z,COMPLETED,11:50:20,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,3259,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514261,2021-09-29T11:29:31Z,COMPLETED,11:57:40,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,37301,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514259,2021-09-29T11:29:31Z,COMPLETED,11:45:38,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,48154,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514260,2021-09-29T11:29:31Z,COMPLETED,11:48:03,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,30357,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514263,2021-09-29T11:29:34Z,COMPLETED,11:40:10,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,37890,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514264,2021-09-29T11:29:34Z,COMPLETED,11:51:19,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,45401,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514265,2021-09-29T11:29:34Z,COMPLETED,11:37:05,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,6744,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514266,2021-09-29T11:29:34Z,COMPLETED,11:53:28,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,48489,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514268,2021-09-29T11:29:35Z,COMPLETED,11:42:56,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,24122,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514267,2021-09-29T11:29:35Z,COMPLETED,12:07:49,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,38959,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514270,2021-09-29T11:29:36Z,COMPLETED,11:50:09,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,26724,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514269,2021-09-29T11:29:36Z,COMPLETED,11:45:14,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,42994,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b49851,21514271,2021-09-29T11:29:36Z,COMPLETED,11:51:15,462000,0.5,4,1000,0,1,1,0.001,0.1,NA,NA,2809,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
