batch_id,job_id,time_subm,status,runtime,nb_gens,competition_sd,carrying_cap_sd,carrying_cap_opt,trait_opt,growth_rate,prob_mutation,mutation_sd,trait_dist_sp,seed,comrad_version,sampling_freq,sampling_frac,brute_force_opt,csv_size,t_last_gen,d_last_gen,n_last_gen
b31120,15639766,2020-11-25T16:24:32Z,"CANCELLED,FAILED",02:04:11,97000,0.2,3,1000,0,1,1,0.001,0.1,1915,[1] ‘1.7.1’,200,0.05,simd_omp,  3.66M,38400,35,688
b31120,15639767,2020-11-25T16:24:34Z,"CANCELLED,FAILED",02:04:11,148000,0.3,3,1000,0,1,1,0.001,0.1,27960,[1] ‘1.7.1’,200,0.05,simd_omp,  4.93M,68800,25,477
b31120,15639768,2020-11-25T16:24:36Z,"CANCELLED,FAILED",02:04:11,173000,0.4,3,1000,0,1,1,0.001,0.1,37,[1] ‘1.7.1’,200,0.05,simd_omp,  6.09M,106200,16,355
b31120,15639769,2020-11-25T16:24:38Z,"CANCELLED,FAILED",02:04:11,212000,0.5,3,1000,0,1,1,0.001,0.1,14685,[1] ‘1.7.1’,200,0.05,simd_omp,  7.08M,148200,14,285
b31120,15639775,2020-11-25T16:24:54Z,"CANCELLED,FAILED",02:04:11,63000,0.1,3,1000,0,1,1,0.001,0.1,47546,[1] ‘1.7.1’,200,0.05,simd_omp,  2.41M,16200,47,1251
b31120,15639776,2020-11-25T16:24:57Z,"CANCELLED,FAILED",02:04:11,97000,0.2,3,1000,0,1,1,0.001,0.1,4048,[1] ‘1.7.1’,200,0.05,simd_omp,  3.74M,39200,34,695
b31120,15639778,2020-11-25T16:25:00Z,"CANCELLED,FAILED",02:04:11,173000,0.4,3,1000,0,1,1,0.001,0.1,44166,[1] ‘1.7.1’,200,0.05,simd_omp,  6.05M,106400,18,359
b31120,15639779,2020-11-25T16:25:02Z,"CANCELLED,FAILED",02:04:11,212000,0.5,3,1000,0,1,1,0.001,0.1,46230,[1] ‘1.7.1’,200,0.05,simd_omp,  7.17M,153200,13,270
b31120,15639777,2020-11-25T16:25:07Z,"CANCELLED,FAILED",02:04:12,148000,0.3,3,1000,0,1,1,0.001,0.1,20023,[1] ‘1.7.1’,200,0.05,simd_omp,  4.89M,68000,27,480
b31120,15639822,2020-11-25T17:27:03Z,"CANCELLED,FAILED",00:06:19,173000,0.4,3,1000,0,1,1,0.001,0.1,1768,[1] ‘1.7.1’,200,0.05,simd_omp,428K,16000,7,219
b31120,15639823,2020-11-25T17:27:03Z,"CANCELLED,FAILED",00:06:20,212000,0.5,3,1000,0,1,1,0.001,0.1,5625,[1] ‘1.7.1’,200,0.05,simd_omp,464K,20800,6,175
b31120,15639824,2020-11-25T17:27:03Z,"CANCELLED,FAILED",00:06:19,200000,0.6,3,1000,0,1,1,0.001,0.1,14592,[1] ‘1.7.1’,200,0.05,simd_omp,476K,22400,6,155
b31120,15639821,2020-11-25T17:27:03Z,"CANCELLED,FAILED",00:06:20,148000,0.3,3,1000,0,1,1,0.001,0.1,44555,[1] ‘1.7.1’,200,0.05,simd_omp,392K,12800,8,260
b31120,15639813,2020-11-25T17:27:03Z,"CANCELLED,FAILED",00:15:33,212000,0.5,3,1000,0,1,1,0.001,0.1,28049,[1] ‘1.7.1’,200,0.05,simd_omp,  1.08M,35600,8,225
b31120,15639812,2020-11-25T17:27:03Z,"CANCELLED,FAILED",00:15:32,173000,0.4,3,1000,0,1,1,0.001,0.1,36187,[1] ‘1.7.1’,200,0.05,simd_omp,904K,27200,10,261
b31120,15639814,2020-11-25T17:27:06Z,"CANCELLED,FAILED",00:15:33,200000,0.6,3,1000,0,1,1,0.001,0.1,25802,[1] ‘1.7.1’,200,0.05,simd_omp,  1.15M,45000,7,195
b31120,15639815,2020-11-25T17:27:08Z,"CANCELLED,FAILED",00:15:27,208000,0.7,3,1000,0,1,1,0.001,0.1,43226,[1] ‘1.7.1’,200,0.05,simd_omp,  1.21M,51000,6,172
b31120,15639816,2020-11-25T17:27:10Z,"CANCELLED,FAILED",00:15:27,187000,0.8,3,1000,0,1,1,0.001,0.1,34867,[1] ‘1.7.1’,200,0.05,simd_omp,  1.29M,62000,5,144
b31120,15639817,2020-11-25T17:27:13Z,"CANCELLED,FAILED",00:15:33,277000,0.9,3,1000,0,1,1,0.001,0.1,20757,[1] ‘1.7.1’,200,0.05,simd_omp,  1.32M,72000,4,123
b31120,15639829,2020-11-25T17:56:02Z,"CANCELLED,FAILED",03:30:14,63000,0.1,3,1000,0,1,1,0.001,0.1,46660,[1] ‘1.7.1’,200,0.05,simd_omp,  3.6M,21000,59,1360
b31120,15639831,2020-11-25T17:56:03Z,"CANCELLED,FAILED",03:30:12,97000,0.2,3,1000,0,1,1,0.001,0.1,46636,[1] ‘1.7.1’,200,0.05,simd_omp,  5.76M,53200,39,727
b31120,15639833,2020-11-25T17:56:06Z,"CANCELLED,FAILED",03:30:12,173000,0.4,3,1000,0,1,1,0.001,0.1,48211,[1] ‘1.7.1’,200,0.05,simd_omp,  9.94M,159600,18,358
b31120,15639832,2020-11-25T17:56:13Z,"CANCELLED,FAILED",03:30:12,148000,0.3,3,1000,0,1,1,0.001,0.1,45056,[1] ‘1.7.1’,200,0.05,simd_omp,  7.83M,99800,26,472
b31120,15639855,2020-11-25T19:25:48Z,"CANCELLED,FAILED",02:00:06,212000,0.5,3,1000,0,1,1,0.001,0.1,48720,[1] ‘1.7.1’,200,0.05,simd_omp,  6.85M,144400,14,286
b31120,15639856,2020-11-25T19:25:55Z,"CANCELLED,FAILED",02:00:06,200000,0.6,3,1000,0,1,1,0.001,0.1,9613,[1] ‘1.7.1’,200,0.05,simd_omp,  7.8M,189800,10,230
b31120,15639909,2020-11-25T19:32:28Z,"CANCELLED,FAILED",01:52:56,200000,0.6,3,1000,0,1,1,0.001,0.1,19817,[1] ‘1.7.1’,200,0.05,simd_omp,  7.53M,189000,9,228
b31120,15639925,2020-11-25T19:53:05Z,"CANCELLED,FAILED",01:32:21,63000,0.1,3,1000,0,1,1,0.001,0.1,26036,[1] ‘1.7.1’,200,0.05,simd_omp,  1.89M,14000,43,1155
b31120,15639926,2020-11-25T19:53:08Z,"CANCELLED,FAILED",01:32:22,97000,0.2,3,1000,0,1,1,0.001,0.1,7647,[1] ‘1.7.1’,200,0.05,simd_omp,  2.93M,32800,31,672
b31120,15639927,2020-11-25T19:53:10Z,"CANCELLED,FAILED",01:32:25,148000,0.3,3,1000,0,1,1,0.001,0.1,20054,[1] ‘1.7.1’,200,0.05,simd_omp,  3.83M,57400,23,476
b31120,15639929,2020-11-25T19:53:14Z,"CANCELLED,FAILED",01:32:22,212000,0.5,3,1000,0,1,1,0.001,0.1,47921,[1] ‘1.7.1’,200,0.05,simd_omp,  5.42M,120800,12,278
b31120,15639928,2020-11-25T19:53:17Z,"CANCELLED,FAILED",01:32:28,173000,0.4,3,1000,0,1,1,0.001,0.1,32892,[1] ‘1.7.1’,200,0.05,simd_omp,  4.64M,86600,16,349
b31120,15639937,2020-11-25T20:02:21Z,"CANCELLED,FAILED",01:23:07,97000,0.2,3,1000,0,1,1,0.001,0.1,32592,[1] ‘1.7.1’,200,0.05,simd_omp,  2.68M,31000,34,669
b31120,15639936,2020-11-25T20:02:21Z,"CANCELLED,FAILED",01:23:07,63000,0.1,3,1000,0,1,1,0.001,0.1,18863,[1] ‘1.7.1’,200,0.05,simd_omp,  1.78M,13800,42,1137
b31120,15639938,2020-11-25T20:02:23Z,"CANCELLED,FAILED",01:23:07,148000,0.3,3,1000,0,1,1,0.001,0.1,6895,[1] ‘1.7.1’,200,0.05,simd_omp,  3.46M,52000,23,463
b31120,15639939,2020-11-25T20:02:25Z,"CANCELLED,FAILED",01:23:07,173000,0.4,3,1000,0,1,1,0.001,0.1,38569,[1] ‘1.7.1’,200,0.05,simd_omp,  4.18M,79400,18,360
b31120,15639940,2020-11-25T20:02:28Z,"CANCELLED,FAILED",01:23:07,212000,0.5,3,1000,0,1,1,0.001,0.1,350,[1] ‘1.7.1’,200,0.05,simd_omp,  4.89M,110400,13,278
b31120,15639941,2020-11-25T20:02:30Z,"CANCELLED,FAILED",01:23:07,200000,0.6,3,1000,0,1,1,0.001,0.1,17290,[1] ‘1.7.1’,200,0.05,simd_omp,  5.61M,148800,9,222
b31120,15639942,2020-11-25T20:02:31Z,"CANCELLED,FAILED",01:23:07,208000,0.7,3,1000,0,1,1,0.001,0.1,9996,[1] ‘1.7.1’,200,0.05,simd_omp,  5.97M,178000,8,201
b31120,15639944,2020-11-25T20:03:22Z,"CANCELLED,FAILED",01:22:05,277000,0.9,3,1000,0,1,1,0.001,0.1,29506,[1] ‘1.7.1’,200,0.05,simd_omp,  6.86M,264000,6,149
b31120,15639947,2020-11-25T20:03:24Z,"CANCELLED,FAILED",01:22:05,97000,0.2,3,1000,0,1,1,0.001,0.1,39855,[1] ‘1.7.1’,200,0.05,simd_omp,  2.68M,31000,35,653
b31120,15639946,2020-11-25T20:03:28Z,"CANCELLED,FAILED",01:22:05,63000,0.1,3,1000,0,1,1,0.001,0.1,16190,[1] ‘1.7.1’,200,0.05,simd_omp,  1.61M,12800,38,1110
b31120,15639948,2020-11-25T20:03:29Z,"CANCELLED,FAILED",01:22:05,148000,0.3,3,1000,0,1,1,0.001,0.1,15036,[1] ‘1.7.1’,200,0.05,simd_omp,  3.48M,53400,21,450
b31120,15639949,2020-11-25T20:03:31Z,"CANCELLED,FAILED",01:22:05,173000,0.4,3,1000,0,1,1,0.001,0.1,28168,[1] ‘1.7.1’,200,0.05,simd_omp,  4.21M,79800,15,347
b31120,15639951,2020-11-25T20:03:32Z,"CANCELLED,FAILED",01:22:05,200000,0.6,3,1000,0,1,1,0.001,0.1,19706,[1] ‘1.7.1’,200,0.05,simd_omp,  5.44M,142000,9,231
b31120,15639950,2020-11-25T20:03:34Z,"CANCELLED,FAILED",01:22:05,212000,0.5,3,1000,0,1,1,0.001,0.1,7548,[1] ‘1.7.1’,200,0.05,simd_omp,  4.9M,110200,12,273
